gc_del_auc,gc_ins_auc,sm_del_auc,sm_ins_auc,lm_del_auc,lm_ins_auc,sanity_corr,entropy,margin,brier,true_label,pred_label
0.89629114,0.859004,0.89629114,0.859004,0.89629114,0.859004,,4.836665e-11,1.0,1.6584168e-24,2,2
0.5730001,0.9106537,0.5730001,0.9106537,0.7421477,0.72716737,,5.0684443e-11,1.0,1.4223015e-24,2,2
0.6217662,0.987418,0.77023077,0.9796714,0.9809288,0.8074089,,3.926896e-06,0.9999996,2.5018829e-14,0,0
0.53940815,0.776472,0.53940815,0.776472,0.8361863,0.5117736,,2.3470095e-08,1.0,1.599544e-19,3,3
0.5327766,0.7833909,0.8242215,0.9878308,0.63428557,0.7976811,,0.00015806795,0.9999777,6.351676e-11,0,0
0.07299331,0.32812303,0.030125668,0.35212165,0.37860963,0.6774962,,0.013927946,0.9972571,1.0864128e-06,3,3
0.8094536,0.8350371,0.8094536,0.8350371,0.8094536,0.8350371,,1.575391e-11,1.0,1.1746569e-25,2,2
0.65599424,0.9875324,0.8185089,0.98782146,0.94692254,0.96603966,,3.4358957e-06,0.9999997,1.1281224e-14,0,0
0.20207731,0.7062025,0.07301232,0.7437775,0.77069044,0.37618715,,3.6078975e-05,0.9999948,3.3814297e-12,3,3
0.58871794,0.6067852,0.042911835,0.7449813,0.88000965,0.29919523,,2.0899176e-06,0.99999976,6.790348e-15,3,3
0.6343556,0.88932955,0.30870748,0.6809785,0.5702375,0.5726358,,7.305824e-06,0.99999905,1.08417134e-13,2,2
0.72621953,0.74930453,0.72621953,0.74930453,0.9833745,0.91625285,,2.3829556e-07,1.0,4.223037e-17,0,0
0.7396221,0.77086556,0.7396221,0.77086556,0.9873463,0.72517145,,1.58508e-08,1.0,1.5030518e-19,0,0
0.3617562,0.9887556,0.25561225,0.718755,0.77402383,0.6515238,,5.9014856e-05,0.9999938,6.03738e-12,1,1
0.6064275,0.86953497,0.6064275,0.86953497,0.6064275,0.86953497,,1.5226557e-07,1.0,1.4012165e-17,2,2
0.7575905,0.8254018,0.8341578,0.9138629,0.983192,0.6072198,,0.0015561131,0.99972594,9.560297e-09,0,0
0.3563478,0.7132845,0.82537544,0.9461701,0.73372823,0.16133225,,0.4783783,0.65395683,0.014970039,0,0
0.92402154,0.6720772,0.92402154,0.6720772,0.92402154,0.6720772,,4.5355424e-11,1.0,1.3765238e-24,2,2
0.5335922,0.98741287,0.7274145,0.98784745,0.98660356,0.9395201,,5.472149e-06,0.9999994,4.7800766e-14,0,0
0.6580621,0.6594158,0.6580621,0.6594158,0.8574163,0.72457975,,5.7129207e-10,1.0,1.4625034e-22,3,3
0.37696946,0.27783912,0.66896915,0.5474616,0.4363112,0.30894625,,1.124001,0.32239294,0.07032865,0,0
0.27496904,0.97985446,0.15681268,0.9023166,0.5253741,0.7732247,,0.00028005106,0.99995935,2.1587683e-10,2,2
0.21145135,0.77441996,0.06873442,0.5447264,0.75622237,0.29871964,,6.0812323e-05,0.99999243,7.43499e-12,3,3
0.69255954,0.98045456,0.8132484,0.98783743,0.9815884,0.63382524,,3.5684534e-06,0.9999996,2.4380412e-14,0,0
0.7013358,0.9891291,0.20649752,0.8037771,0.6469654,0.8575748,,3.1864538e-06,0.99999976,9.040071e-15,1,1
0.51125664,0.7318188,0.51125664,0.7318188,0.79075074,0.24480644,,3.143852e-07,1.0,2.7534192e-17,3,3
0.58445704,0.9771447,0.66746044,0.9796911,0.7647098,0.61645365,,2.8958184e-05,0.999996,1.9766521e-12,2,2
0.5945954,0.9009495,0.48641244,0.873132,0.777197,0.57031024,,3.786922e-06,0.9999995,2.6230669e-14,2,2
0.81742805,0.81049144,0.81742805,0.81049144,0.987604,0.84807026,,6.693858e-08,1.0,2.8593477e-18,0,0
0.57105434,0.975701,0.78118455,0.9356046,0.9741936,0.77234435,,2.2878288e-05,0.99999744,9.080571e-13,0,0
0.65717393,0.6323067,0.65717393,0.6323067,0.45638993,0.7364105,,9.569963e-10,1.0,4.0724312e-22,3,3
0.5688572,0.97782385,0.18698107,0.68811,0.285561,0.6908147,,0.015322278,0.99592555,2.0769048e-06,1,1
0.30507994,0.9771808,0.15095472,0.71896935,0.61066705,0.36886704,,0.010913197,0.9979798,5.753168e-07,1,1
0.086067535,0.14915952,0.037001085,0.7143824,0.10144845,0.1864885,,0.026157299,0.9921866,7.633004e-06,3,3
0.8471551,0.8145489,0.8471551,0.8145489,0.44893193,0.9238392,,1.178648e-07,1.0,8.122995e-18,1,1
0.63527894,0.54661906,0.033903256,0.74678504,0.42666888,0.73535097,,1.4726918e-06,0.9999998,4.708074e-15,3,3
0.86108875,0.74506044,0.86108875,0.74506044,0.9053903,0.79882383,,4.5691912e-08,1.0,1.4898139e-18,2,2
0.6276543,0.62762225,0.6276543,0.62762225,0.81337297,0.64072204,,9.2707975e-09,1.0,2.3733545e-20,3,3
0.25051472,0.9610013,0.6958832,0.86058754,0.7102227,0.7854512,,0.0036720082,0.9992046,7.919758e-08,0,0
0.89736664,0.74888104,0.83219856,0.9876783,0.9791337,0.5626094,,0.00022546416,0.999966,1.467127e-10,0,0
0.07334988,0.17087,0.035756007,0.61788404,0.3732662,0.1288359,,0.2431794,0.8688083,0.00215141,3,3
0.2384553,0.9794966,0.3617816,0.9800152,0.6654192,0.89275753,,7.803877e-06,0.99999905,1.1711254e-13,2,2
0.11699339,0.91753924,0.10622561,0.6510665,0.5416666,0.7468039,,0.0006274017,0.99991256,1.0628856e-09,1,1
0.6848571,0.7799829,0.6848571,0.7799829,0.5677705,0.8295355,,2.5345193e-07,1.0,4.4909263e-17,2,2
0.083302066,0.9222512,0.04084654,0.6455138,0.8989026,0.20068216,,1.8478859e-06,0.9999998,4.963745e-15,3,3
0.6294521,0.66644615,0.6294521,0.66644615,0.6294521,0.66644615,,4.5469037e-07,1.0,1.4403864e-16,2,2
0.5742776,0.5931506,0.5742776,0.5931506,0.8795618,0.64152914,,5.6754214e-07,0.99999994,2.6333188e-16,3,3
0.63448536,0.9886019,0.19963276,0.50663793,0.8557478,0.81799877,,0.009761138,0.99745786,8.077917e-07,1,1
0.059863612,0.9889003,0.15631261,0.7626311,0.753837,0.3860692,,0.004583523,0.9992452,8.4660165e-08,1,1
0.7765553,0.7888811,0.7765553,0.7888811,0.7765553,0.7888811,,2.8148997e-07,1.0,4.5785033e-17,2,2
0.066491514,0.989163,0.19329594,0.5733303,0.98822,0.13405758,,3.385596e-05,0.9999952,2.8849375e-12,1,1
0.1075382,0.9414214,0.037289683,0.70177263,0.8849399,0.23742872,,4.734673e-06,0.9999995,2.7308891e-14,3,3
0.86723113,0.613562,0.86723113,0.613562,0.34008133,0.9836356,,7.912541e-08,1.0,3.835777e-18,1,1
0.5780865,0.8260665,0.5780865,0.8260665,0.7340028,0.7258729,,1.0017325e-07,1.0,7.2972575e-18,2,2
0.51153696,0.98420763,0.20611247,0.6738632,0.73855644,0.70648324,,0.00018268307,0.9999747,8.2374614e-11,1,1
0.5057232,0.80751324,0.20543541,0.7462489,0.2085581,0.6162305,,1.0600865e-05,0.9999986,2.3291164e-13,2,2
0.1267127,0.54752845,0.027645193,0.60248905,0.6067496,0.25256458,,0.35355756,0.7754363,0.0063036266,3,3
0.7092335,0.7720113,0.7092335,0.7720113,0.982296,0.8776739,,2.049844e-07,1.0,2.5805795e-17,0,0
0.6988676,0.9800156,0.8820023,0.9878416,0.9616504,0.96782637,,2.1343312e-06,0.99999976,7.063649e-15,0,0
0.24376224,0.9622685,0.13659984,0.5735168,0.4976985,0.66227025,,0.0031594525,0.99951154,3.6246742e-08,1,1
0.26631713,0.5150311,0.14774159,0.4243227,0.9846695,0.14869383,,0.33297366,0.8422786,0.0031693184,1,1
0.13717876,0.76490015,0.12880293,0.27396342,0.3098474,0.6041842,,0.35927677,0.87163895,0.4382195,3,1
0.030876802,0.98916507,0.15979867,0.74185765,0.17730105,0.95091957,,0.00026167638,0.9999556,2.4681465e-10,1,1
0.76504177,0.7531879,0.76504177,0.7531879,0.76504177,0.7531879,,2.6759898e-07,1.0,4.054211e-17,0,0
0.5835564,0.9855635,0.18745938,0.708045,0.7941768,0.69302404,,0.0035468761,0.9992858,6.432531e-08,1,1
0.7507807,0.98427653,0.7812216,0.987746,0.95776933,0.9875667,,1.52547955e-05,0.9999984,3.649122e-13,0,0
0.10433683,0.9891672,0.17113417,0.940355,0.6801915,0.5082164,,2.526756e-05,0.99999654,1.498802e-12,1,1
0.18054351,0.6278013,0.16819474,0.68532026,0.3283179,0.6504576,,0.000319119,0.99995416,2.775809e-10,2,2
0.12745504,0.6789253,0.2547279,0.94372654,0.16034181,0.7095032,,0.008272616,0.99791217,0.49947616,0,2
0.45958886,0.6811285,0.23248422,0.6219405,0.5142895,0.081250995,,0.00048338526,0.9999137,9.314661e-10,2,2
0.3474573,0.98779404,0.82878816,0.98782533,0.90705574,0.93523604,,8.9761115e-06,0.99999905,1.2767084e-13,0,0
0.43454263,0.9876114,0.83890617,0.98783696,0.98401296,0.85725415,,3.987745e-06,0.9999995,2.7783052e-14,0,0
0.5962132,0.8917299,0.5962132,0.8917299,0.5962132,0.8917299,,2.2281547e-08,1.0,3.6266537e-19,2,2
0.6441245,0.9622481,0.44668445,0.8256749,0.6007612,0.63827765,,8.300179e-05,0.99998736,2.0016266e-11,2,2
0.6172359,0.45684838,0.75074553,0.825945,0.9319002,0.25871184,,0.121662,0.954,0.0002657209,0,0
0.16244464,0.82925737,0.13966832,0.88770384,0.4497148,0.34131664,,0.00013409228,0.99998367,3.8462396e-11,2,2
0.07737441,0.31137645,0.04067889,0.61181605,0.4105336,0.44878936,,0.08669571,0.967047,0.48365927,1,3
0.13963337,0.73997265,0.03292203,0.691434,0.57036394,0.46205163,,0.00032726332,0.9999521,2.9502864e-10,3,3
0.27665848,0.9261639,0.11758326,0.49970663,0.26900995,0.59088683,,0.059332617,0.98525244,3.0575466e-05,1,1
0.048933037,0.40489656,0.13182922,0.33091825,0.092346795,0.103095375,,0.65227884,0.6198543,0.3285392,0,1
0.26257744,0.78101397,0.7796266,0.9864639,0.7643052,0.22320512,,0.010583818,0.9981829,5.4824136e-07,0,0
0.04543346,0.45962527,0.035853457,0.34315035,0.6122993,0.09914635,,0.08055662,0.9734965,8.8624634e-05,3,3
0.6280868,0.58969414,0.6280868,0.58969414,0.7375375,0.47535557,,2.9864145e-07,1.0,5.414738e-17,3,3
0.6089683,0.88437283,0.74456984,0.94554704,0.948421,0.37695813,,8.723052e-05,0.99998677,2.1909086e-11,0,0
0.51620805,0.6075133,0.15262318,0.60187805,0.37417674,0.10917816,,0.000546783,0.9999011,1.2224249e-09,2,2
0.04588147,0.96214026,0.13599172,0.2775424,0.86457837,0.4316296,,0.6144893,0.39134738,0.394144,0,1
0.7909133,0.5878004,0.5270362,0.964618,0.7909133,0.5878004,,1.2938415e-06,0.9999998,4.5963464e-15,2,2
0.7013358,0.9891291,0.20649752,0.8037771,0.6469654,0.8575748,,3.1864538e-06,0.99999976,9.040071e-15,1,1
0.17402579,0.93578285,0.12509224,0.8554102,0.60754144,0.73457474,,1.3497086e-05,0.9999983,3.685375e-13,2,2
0.6294521,0.66644615,0.6294521,0.66644615,0.6294521,0.66644615,,4.5469037e-07,1.0,1.4403864e-16,2,2
0.6533821,0.66005725,0.6533821,0.66005725,0.85074115,0.73799497,,5.798734e-09,1.0,2.022566e-20,3,3
0.86843634,0.8135836,0.86843634,0.8135836,0.86843634,0.8135836,,2.6757211e-11,1.0,4.2108217e-25,2,2
0.5024756,0.79227865,0.47865716,0.96742284,0.46599,0.62633425,,0.032037046,0.9898401,0.49746707,0,2
0.24376224,0.9622685,0.13659984,0.5735168,0.4976985,0.66227025,,0.0031594525,0.99951154,3.6246742e-08,1,1
0.927762,0.93267345,0.927762,0.93267345,0.927762,0.93267345,,8.058978e-12,1.0,4.2574244e-26,2,2
0.0686759,0.93111,0.22145604,0.6023027,0.49254942,0.6380244,,0.02287262,0.99577725,2.8495942e-06,1,1
0.60301906,0.9877545,0.6835197,0.98721117,0.7799984,0.784057,,1.208292e-05,0.9999987,2.2440836e-13,0,0
0.6982551,0.85717046,0.6982551,0.85717046,0.6982551,0.85717046,,8.097753e-08,1.0,2.1013336e-18,2,2
0.7451206,0.9888487,0.18094146,0.76090777,0.8331777,0.94794524,,0.014277003,0.99708563,1.1657238e-06,1,1
0.48658037,0.6100627,0.8305254,0.8730942,0.88535863,0.69837,,0.0012593942,0.9998106,5.2649587e-09,0,0
0.9235269,0.7896356,0.9235269,0.7896356,0.9235269,0.7896356,,1.623509e-12,1.0,1.8245765e-27,2,2
0.7100447,0.6340594,0.7100447,0.6340594,0.8754295,0.58676505,,1.4451458e-08,1.0,1.0177207e-19,3,3
0.3653834,0.98234385,0.85976243,0.9874267,0.36111003,0.85016775,,0.00013187992,0.9999828,3.8682415e-11,0,0
0.13022274,0.8290061,0.025527738,0.5930437,0.70530194,0.061528817,,0.6931033,0.13099015,0.09439768,3,3
0.20215611,0.7120974,0.082137845,0.5078186,0.801074,0.15309924,,0.00021806483,0.9999659,1.4562601e-10,3,3
0.12236173,0.9891255,0.16086167,0.82467705,0.6824853,0.92112243,,1.187897e-05,0.9999989,1.7964161e-13,1,1
0.026749862,0.66537184,0.037738472,0.47466657,0.6160815,0.11983459,,0.07811093,0.9723996,9.539259e-05,3,3
0.65151596,0.56157696,0.058796823,0.7427664,0.37964517,0.6337203,,1.5411946e-06,0.9999998,4.6966202e-15,3,3
0.2293846,0.70269984,0.033533014,0.7089118,0.6476742,0.2843446,,6.650274e-05,0.9999911,9.960502e-12,3,3
0.70752245,0.73362154,0.70752245,0.73362154,0.87061596,0.66682696,,1.7123656e-09,1.0,1.4819985e-21,3,3
0.13962328,0.9597675,0.033845108,0.7757269,0.5412854,0.3923722,,6.9388616e-06,0.9999993,7.533096e-14,3,3
0.71134925,0.98916787,0.19095713,0.83555824,0.85114634,0.8364181,,5.645945e-06,0.99999946,4.3237722e-14,1,1
0.6172359,0.45684838,0.75074553,0.825945,0.9319002,0.25871184,,0.121662,0.954,0.0002657209,0,0
0.056736078,0.95271814,0.034208708,0.6753346,0.84974754,0.19584751,,0.0010243801,0.9998159,4.2648183e-09,3,3
0.14233157,0.9592982,0.13679263,0.6130786,0.7321797,0.8456524,,0.002265075,0.9995583,2.453787e-08,1,1
0.7199781,0.59043825,0.7199781,0.59043825,0.68187666,0.67952657,,1.3646586e-06,0.9999998,4.097449e-15,3,3
0.6365451,0.48198846,0.039292198,0.7868418,0.48280248,0.687006,,1.4333827e-06,0.9999998,4.5507845e-15,3,3
0.4273234,0.92712295,0.84497374,0.98784786,0.9641937,0.6780071,,3.1265035e-06,0.9999997,1.0360391e-14,0,0
0.40104574,0.98761714,0.78331375,0.9847971,0.79510117,0.740039,,8.540864e-06,0.99999905,1.1668926e-13,0,0
0.38402408,0.94717544,0.17184055,0.5144544,0.81560624,0.8243412,,0.000603175,0.999889,1.5399073e-09,1,1
0.574736,0.58709615,0.26255333,0.79636574,0.574736,0.58709615,,1.2989976e-06,0.9999998,4.7061566e-15,2,2
0.71909493,0.74824476,0.71909493,0.74824476,0.71909493,0.74824476,,5.5035787e-08,1.0,1.8565411e-18,2,2
0.5994916,0.9812736,0.7599808,0.9731642,0.9620838,0.9548924,,1.1917996e-06,0.99999994,7.606454e-16,0,0
0.7676811,0.6218374,0.7676811,0.6218374,0.7676811,0.6218374,,3.9791175e-07,1.0,1.1441883e-16,2,2
0.108782254,0.9889589,0.1722456,0.7282593,0.4818145,0.5584916,,2.0617552e-05,0.99999803,5.9866874e-13,1,1
0.8260009,0.7747686,0.8260009,0.7747686,0.8260009,0.7747686,,8.137048e-07,0.99999994,3.5096805e-16,2,2
0.792168,0.7547475,0.792168,0.7547475,0.54215825,0.8350066,,9.1521215e-08,1.0,4.629639e-18,2,2
0.59106207,0.97937274,0.21737562,0.8644353,0.75544494,0.63807195,,2.8861696e-06,0.9999997,1.11964135e-14,2,2
0.48273262,0.945048,0.82525706,0.9878486,0.9874359,0.670681,,3.577949e-06,0.9999997,1.0495191e-14,0,0
0.8986387,0.6588945,0.8986387,0.6588945,0.7375982,0.8949792,,8.736679e-07,0.99999994,3.158063e-16,1,1
0.5566959,0.6858839,0.5566959,0.6858839,0.8278121,0.24061438,,1.05556826e-08,1.0,8.085313e-20,3,3
0.054485984,0.777109,0.16422698,0.21159957,0.24907902,0.74255157,,0.65962523,0.33686903,0.2234071,0,1
0.8131579,0.7692269,0.8131579,0.7692269,0.84313524,0.5370921,,3.3920024e-08,1.0,4.0528164e-19,2,2
0.05637732,0.37683398,0.035368413,0.37607607,0.20175019,0.1983736,,0.019017633,0.9952593,2.8422419e-06,3,3
0.5980538,0.77356726,0.5980538,0.77356726,0.7806484,0.650144,,3.083154e-07,1.0,7.120997e-17,2,2
0.7592433,0.65550566,0.7592433,0.65550566,0.5857043,0.79709065,,4.412009e-08,1.0,1.3403292e-18,2,2
0.3086418,0.9449769,0.46431273,0.77354556,0.5113987,0.57895565,,0.0015232388,0.9997667,0.49990502,1,2
0.027061773,0.8935685,0.03095705,0.60380954,0.67187697,0.16795364,,6.0541985e-05,0.99999356,6.1711404e-12,3,3
0.4876533,0.8565252,0.1143297,0.5669019,0.6145829,0.63569266,,0.00018932192,0.9999767,7.689778e-11,3,3
0.74078876,0.9435588,0.3459015,0.72385705,0.7372148,0.5662184,,2.7903692e-05,0.9999962,1.7976779e-12,2,2
0.3319,0.31546593,0.12821415,0.8545208,0.18614466,0.26981166,,0.04273087,0.9856245,2.5831972e-05,2,2
0.5744766,0.8328568,0.054578543,0.6922884,0.6399641,0.55718315,,0.00028188183,0.999963,1.9419383e-10,2,2
0.030389708,0.7572653,0.16493282,0.48034233,0.066394106,0.25393194,,0.19637063,0.93779886,0.0005523936,1,1
0.25864887,0.8822767,0.15621635,0.5500551,0.7607719,0.7723539,,0.005854363,0.99910736,1.3362701e-07,1,1
0.46995795,0.97488964,0.82984626,0.9843615,0.89999557,0.83207715,,7.282228e-05,0.9999912,1.06439085e-11,0,0
0.9331545,0.7452455,0.9331545,0.7452455,0.9331545,0.7452455,,1.5217108e-12,1.0,7.2488084e-28,2,2
0.78387135,0.97883135,0.23170999,0.7009448,0.9016378,0.9478432,,0.00017990661,0.99997276,9.363703e-11,1,1
0.62178844,0.69385815,0.105867304,0.80570424,0.6417048,0.46342987,,0.0003170238,0.99994826,3.3575273e-10,2,2
0.61369634,0.6483912,0.61369634,0.6483912,0.80708575,0.67956984,,5.8239515e-08,1.0,1.2250284e-18,3,3
0.5835564,0.9855635,0.18745938,0.708045,0.7941768,0.69302404,,0.0035468761,0.9992858,6.432531e-08,1,1
0.8435291,0.9050208,0.8435291,0.9050208,0.8435291,0.9050208,,3.4979363e-11,1.0,4.764548e-25,2,2
0.032946795,0.73189205,0.12708703,0.42461413,0.79840976,0.09635997,,0.59685475,0.43490392,0.25736865,3,1
0.6580621,0.6594158,0.6580621,0.6594158,0.8574163,0.72457975,,5.7129207e-10,1.0,1.4625034e-22,3,3
0.2815236,0.9619275,0.81738687,0.97971535,0.63484514,0.71811223,,0.00025551807,0.9999679,1.4886066e-10,2,2
0.9790884,0.9228422,0.83368784,0.98772454,0.5913713,0.9730094,,1.1540016e-05,0.9999988,1.9734437e-13,0,0
0.9206149,0.6355425,0.9206149,0.6355425,0.487251,0.9042319,,4.2203803e-07,1.0,1.4877256e-16,2,2
0.41158497,0.82181346,0.7868909,0.9832686,0.9033639,0.7511063,,8.993738e-05,0.99998873,1.67366e-11,0,0
0.7473513,0.75150007,0.82036084,0.98755693,0.9669919,0.88185334,,2.921486e-06,0.99999976,8.805246e-15,0,0
0.6671427,0.7170625,0.6671427,0.7170625,0.8729682,0.38752198,,2.0323967e-09,1.0,2.062598e-21,3,3
0.6309834,0.7819195,0.3976502,0.69550216,0.44600567,0.6378896,,0.00012271103,0.99998075,4.6360096e-11,2,2
0.23322387,0.8751671,0.04478173,0.76031375,0.7911538,0.46671617,,2.2361863e-05,0.99999756,7.973524e-13,3,3
0.048330594,0.854414,0.22270048,0.88544375,0.5460866,0.62357235,,0.7384273,0.09263897,0.14926092,1,2
0.23344564,0.9037472,0.108252555,0.78735006,0.33886456,0.9093694,,3.0090552e-05,0.9999965,1.6464167e-12,2,2
0.9589174,0.71007097,0.82585704,0.98774815,0.87679064,0.6651591,,0.00020416286,0.9999768,8.648294e-11,0,0
0.26631713,0.5150311,0.14774159,0.4243227,0.9846695,0.14869383,,0.33297366,0.8422786,0.0031693184,1,1
0.46324813,0.97709495,0.43892235,0.9799057,0.4032393,0.88572544,,2.5210431e-06,0.99999976,8.760845e-15,2,2
0.64444685,0.6173102,0.64444685,0.6173102,0.8707071,0.3809176,,8.373287e-08,1.0,2.6111648e-18,3,3
0.16768354,0.9889368,0.1888515,0.72358525,0.830643,0.8135731,,0.0010661073,0.9998541,3.1325895e-09,1,1
0.050969362,0.9419813,0.20103851,0.40259013,0.08288121,0.737655,,0.54757863,0.5313238,0.2931191,0,1
0.17762303,0.9659665,0.042106595,0.6857593,0.45069867,0.4964311,,2.8314933e-05,0.9999972,1.1730519e-12,3,3
0.11433721,0.86043894,0.06178845,0.7169206,0.24035749,0.65406704,,3.872049e-06,0.9999995,2.8205076e-14,3,3
0.570614,0.9876751,0.72480226,0.9870207,0.97435164,0.64295864,,5.1136867e-06,0.99999946,4.3873223e-14,0,0
0.2292343,0.9643853,0.29727876,0.87421453,0.6789743,0.8626922,,7.3364827e-06,0.9999994,5.196913e-14,2,2
0.5350164,0.8666018,0.7716055,0.9878139,0.94027954,0.8586972,,7.45725e-05,0.99999136,1.0754022e-11,0,0
0.65599424,0.9875324,0.8185089,0.98782146,0.94692254,0.96603966,,3.4358957e-06,0.9999997,1.1281224e-14,0,0
